Date,High,Low,Open,Close,Volume,Adj Close
2014-06-05,180.0,170.0,172.0,173.0,17259917.0,153.94744873046875
2014-06-06,176.1739959716797,170.0,175.0,170.0,3884264.0,151.27784729003906
2014-06-09,174.5,171.0,171.0,172.0,167997.0,153.0575714111328
2014-06-10,175.75,172.0,172.0,174.0,168175.0,154.83729553222656
2014-06-11,175.0,171.14999389648438,173.5,171.75,144033.0,152.83509826660156
2014-06-12,172.25,170.0,172.25,170.75,576624.0,151.94520568847656
2014-06-13,172.0,170.0,171.0,170.75,102605.0,151.94520568847656
2014-06-16,173.27499389648438,171.0,172.75,172.25,10897.0,153.28001403808594
2014-06-17,173.60899353027344,169.0,173.0,170.0,3258819.0,151.27784729003906
2014-06-18,170.25,167.0,170.25,167.0,1323879.0,148.6082305908203
2014-06-19,169.66299438476562,165.0,167.5,166.5,1055317.0,148.16329956054688
2014-06-20,169.0,167.5,167.5,167.75,42066.0,149.275634765625
2014-06-23,167.906005859375,167.0,167.75,167.0,54431.0,148.6082305908203
2014-06-24,168.0,165.0,165.0,167.5,93017.0,149.05316162109375
2014-06-25,167.5,165.0,165.0,165.0,333317.0,146.8284912109375
2014-06-26,167.0,164.0,165.5,165.0,653155.0,146.8284912109375
2014-06-27,167.83799743652344,164.0,165.0,165.0,38154.0,146.8284912109375
2014-06-30,168.0,165.0,168.0,165.5,32568.0,147.2734375
2014-07-01,166.5,162.5,166.5,163.0,325030.0,145.04876708984375
2014-07-02,167.22000122070312,163.0,163.0,165.0,26382.0,146.8284912109375
2014-07-03,166.3800048828125,163.5,165.5,163.5,60904.0,145.49366760253906
2014-07-04,165.875,163.0,163.0,163.0,52019.0,145.04876708984375
2014-07-07,165.5,164.0,164.25,164.0,3636.0,145.9385986328125
2014-07-08,165.75,164.0,165.5,164.0,13651.0,145.9385986328125
2014-07-09,164.0,161.75,164.0,161.75,28733.0,143.9364013671875
2014-07-10,165.0,162.0,162.25,162.0,836813.0,144.15887451171875
2014-07-11,166.08799743652344,158.0,162.0,159.75,68025.0,142.15667724609375
2014-07-14,160.0,160.0,160.0,160.0,35.0,142.37913513183594
